Game Title,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Developer,score,players,critics,users,Platform,Review
Kung Fu Panda,2008,Action,Activision,0.21,0.21,0.0,0.09,0.51,"Luxoflux, Inc.",76,No Online Multiplayer,23,18,Wii,57.0
Kung Fu Panda,2008,Action,Activision,0.21,0.21,0.0,0.09,0.51,"Luxoflux, Inc.",70,No Online Multiplayer,20,7,X360,68.0
Kung Fu Panda,2008,Action,Activision,0.21,0.21,0.0,0.09,0.51,"Luxoflux, Inc.",70,No Online Multiplayer,20,7,DS,64.0
Kung Fu Panda,2008,Action,Activision,0.21,0.21,0.0,0.09,0.51,"Luxoflux, Inc.",70,No Online Multiplayer,20,7,Wii,57.0
Kung Fu Panda,2008,Action,Activision,0.0,0.02,0.0,0.0,0.02,Beenox,76,No Online Multiplayer,23,18,X360,68.0
Kung Fu Panda,2008,Action,Activision,0.0,0.02,0.0,0.0,0.02,Beenox,76,No Online Multiplayer,23,18,DS,64.0
Kung Fu Panda,2008,Action,Activision,0.0,0.02,0.0,0.0,0.02,Beenox,76,No Online Multiplayer,23,18,Wii,57.0
Kung Fu Panda,2008,Action,Activision,0.0,0.02,0.0,0.0,0.02,Beenox,70,No Online Multiplayer,20,7,X360,68.0
Kung Fu Panda,2008,Action,Activision,0.0,0.02,0.0,0.0,0.02,Beenox,70,No Online Multiplayer,20,7,DS,64.0
Kung Fu Panda,2008,Action,Activision,0.0,0.02,0.0,0.0,0.02,Beenox,70,No Online Multiplayer,20,7,Wii,57.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,Team Bondi,89,No Online Multiplayer,78,1144,PS3,86.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,Team Bondi,89,No Online Multiplayer,78,1144,X360,87.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,Team Bondi,89,No Online Multiplayer,83,951,PS3,86.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,Team Bondi,89,No Online Multiplayer,83,951,X360,87.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,Team Bondi,79,No Online Multiplayer,47,218,PS3,86.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,Team Bondi,79,No Online Multiplayer,47,218,X360,87.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,Team Bondi,77,No Online Multiplayer,12,65,PS3,86.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,Team Bondi,77,No Online Multiplayer,12,65,X360,87.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,Team Bondi,76,No Online Multiplayer,17,216,PS3,86.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,Team Bondi,76,No Online Multiplayer,17,216,X360,87.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,Team Bondi,89,No Online Multiplayer,78,1144,PS3,86.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,Team Bondi,89,No Online Multiplayer,78,1144,X360,87.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,Team Bondi,89,No Online Multiplayer,83,951,PS3,86.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,Team Bondi,89,No Online Multiplayer,83,951,X360,87.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,Team Bondi,79,No Online Multiplayer,47,218,PS3,86.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,Team Bondi,79,No Online Multiplayer,47,218,X360,87.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,Team Bondi,77,No Online Multiplayer,12,65,PS3,86.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,Team Bondi,77,No Online Multiplayer,12,65,X360,87.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,Team Bondi,76,No Online Multiplayer,17,216,PS3,86.0
L.A. Noire,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,Team Bondi,76,No Online Multiplayer,17,216,X360,87.0
Lara Croft Tomb Raider: The Angel of Darkness,2003,Action,Eidos Interactive,0.61,0.48,0.0,0.16,1.25,Core Design Ltd.,52,1 Player,37,131,PS2,66.0
Lara Croft Tomb Raider: The Angel of Darkness,2003,Action,Eidos Interactive,0.61,0.48,0.0,0.16,1.25,Core Design Ltd.,49,No Online Multiplayer,18,104,PS2,66.0
Left 4 Dead,2008,Shooter,Electronic Arts,2.66,0.49,0.05,0.3,3.51,Certain Affinity,89,No info,67,1360,X360,89.44
Left 4 Dead,2008,Shooter,Electronic Arts,2.66,0.49,0.05,0.3,3.51,Certain Affinity,89,Up to 8 ,58,4071,X360,89.44
Left 4 Dead,2008,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.02,Valve Software,89,No info,67,1360,X360,89.44
